Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0008217,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-6.7,60,15,21160,236,6,4,67,19,14672|14674|14682|14683,Gna11|Gna13|Gnaq|Gnas,-4.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0071869,response to catecholamine,19_GO:0050896 response to stimulus,-6.6,2e+02,25,21160,52,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-4.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0071867,response to monoamine,19_GO:0050896 response to stimulus,-6.5,2e+02,24,21160,53,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-4.2
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-422356,Regulation of insulin secretion,,-6.4,1.8e+02,23,21160,59,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-4.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0090276,regulation of peptide hormone secretion,19_GO:0051179 localization,-6.4,51,14,21160,278,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-4.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0002791,regulation of peptide secretion,19_GO:0051179 localization,-6.3,50,14,21160,283,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-4.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0090087,regulation of peptide transport,19_GO:0051179 localization,-6.3,49,14,21160,285,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-4.1
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04929,GnRH secretion - Mus musculus (house mouse),,-6.3,1.7e+02,22,21160,63,6,3,50,20,14672|14682|15461,Gna11|Gnaq|Hras,-4.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-9860931,Response of endothelial cells to shear stress,,-6.3,1.7e+02,22,21160,64,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-4.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-9855142,Cellular responses to mechanical stimuli,,-6.3,1.7e+02,22,21160,64,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-4.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-163685,Integration of energy metabolism,,-6.2,1.5e+02,21,21160,70,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-4
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04927,Cortisol synthesis and secretion - Mus musculus (house mouse),,-6.1,1.5e+02,21,21160,72,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0050708,regulation of protein secretion,19_GO:0051179 localization,-6,41,13,21160,343,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-3.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0046883,regulation of hormone secretion,19_GO:0051179 localization,-6,40,12,21160,350,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-3.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1904888,cranial skeletal system development,19_GO:0032502 developmental process,-5.9,1.2e+02,19,21160,86,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.8
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04911,Insulin secretion - Mus musculus (house mouse),,-5.9,1.2e+02,19,21160,86,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1904951,positive regulation of establishment of protein localization,19_GO:0051179 localization,-5.8,38,12,21160,375,6,4,67,19,14672|14682|14683|15461,Gna11|Gnaq|Gnas|Hras,-3.7
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04916,Melanogenesis - Mus musculus (house mouse),,-5.7,1.1e+02,18,21160,100,6,3,50,20,14682|14683|15461,Gnaq|Gnas|Hras,-3.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04925,Aldosterone synthesis and secretion - Mus musculus (house mouse),,-5.7,1e+02,17,21160,103,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu05142,Chagas disease - Mus musculus (house mouse),,-5.7,1e+02,17,21160,103,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu05146,Amoebiasis - Mus musculus (house mouse),,-5.6,98,17,21160,108,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04725,Cholinergic synapse - Mus musculus (house mouse),,-5.5,94,17,21160,113,6,3,50,20,14672|14682|15461,Gna11|Gnaq|Hras,-3.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0008015,blood circulation,19_GO:0032501 multicellular organismal process,-5.5,30,11,21160,472,6,4,67,19,14672|14674|14682|14683,Gna11|Gna13|Gnaq|Gnas,-3.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0032024,positive regulation of insulin secretion,19_GO:0051179 localization,-5.4,87,16,21160,122,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04611,Platelet activation - Mus musculus (house mouse),,-5.4,84,16,21160,126,6,3,50,20,14674|14682|14683,Gna13|Gnaq|Gnas,-3.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04071,Sphingolipid signaling pathway - Mus musculus (house mouse),,-5.4,84,16,21160,126,6,3,50,20,14674|14682|15461,Gna13|Gnaq|Hras,-3.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-5.3,28,10,21160,505,6,4,67,19,14672|14674|14682|14683,Gna11|Gna13|Gnaq|Gnas,-3.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04915,Estrogen signaling pathway - Mus musculus (house mouse),,-5.3,79,15,21160,134,6,3,50,20,14682|14683|15461,Gnaq|Gnas|Hras,-3.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04726,Serotonergic synapse - Mus musculus (house mouse),,-5.3,78,15,21160,136,6,3,50,20,14682|14683|15461,Gnaq|Gnas|Hras,-3.3
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04371,Apelin signaling pathway - Mus musculus (house mouse),,-5.3,76,15,21160,139,6,3,50,20,14674|14682|15461,Gna13|Gnaq|Hras,-3.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0051223,regulation of protein transport,19_GO:0051179 localization,-5.2,26,9.9,21160,550,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-3.3
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04072,Phospholipase D signaling pathway - Mus musculus (house mouse),,-5.2,71,14,21160,149,6,3,50,20,14674|14683|15461,Gna13|Gnas|Hras,-3.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-5.2,25,9.8,21160,556,6,4,67,19,14672|14682|14683|15461,Gna11|Gnaq|Gnas|Hras,-3.3
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04921,Oxytocin signaling pathway - Mus musculus (house mouse),,-5.1,69,14,21160,153,6,3,50,20,14682|14683|15461,Gnaq|Gnas|Hras,-3.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0090277,positive regulation of peptide hormone secretion,19_GO:0051179 localization,-5.1,67,14,21160,157,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0002793,positive regulation of peptide secretion,19_GO:0051179 localization,-5.1,66,14,21160,161,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04934,Cushing syndrome - Mus musculus (house mouse),,-5.1,65,14,21160,162,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-5.1,65,14,21160,162,6,3,50,20,14674|14682|14683,Gna13|Gnaq|Gnas,-3.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04022,cGMP-PKG signaling pathway - Mus musculus (house mouse),,-5,62,13,21160,172,6,3,50,20,14672|14674|14682,Gna11|Gna13|Gnaq,-3.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0010817,regulation of hormone levels,19_GO:0065007 biological regulation,-4.8,21,8.8,21160,676,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0050714,positive regulation of protein secretion,19_GO:0051179 localization,-4.8,54,13,21160,195,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-416476,G alpha (q) signalling events,,-4.8,54,13,21160,197,6,3,50,20,14672|14682|15461,Gna11|Gnaq|Hras,-3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-4.8,20,8.7,21160,696,6,4,67,19,14672|14682|14683|15461,Gna11|Gnaq|Gnas|Hras,-3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0046887,positive regulation of hormone secretion,19_GO:0051179 localization,-4.8,52,12,21160,202,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1903530,regulation of secretion by cell,19_GO:0051179 localization,-4.7,20,8.6,21160,711,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-2.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04015,Rap1 signaling pathway - Mus musculus (house mouse),,-4.7,49,12,21160,214,6,3,50,20,14682|14683|15461,Gnaq|Gnas|Hras,-2.9
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-76002,"Platelet activation, signaling and aggregation",,-4.6,44,11,21160,239,6,3,50,20,14672|14674|14682,Gna11|Gna13|Gnaq,-2.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0051046,regulation of secretion,19_GO:0051179 localization,-4.6,18,8.1,21160,796,6,4,67,19,14672|14682|14683|14687,Gna11|Gnaq|Gnas|Gnaz,-2.8
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),,-4.5,44,11,21160,241,6,3,50,20,14672|14682|15461,Gna11|Gnaq|Hras,-2.8
MyList_SUB1_MCODE_2,KEGG Pathway,24,mmu04020,Calcium signaling pathway - Mus musculus (house mouse),,-4.5,42,11,21160,254,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-2.7
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0051222,positive regulation of protein transport,19_GO:0051179 localization,-4.2,33,9.8,21160,318,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-2.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1903532,positive regulation of secretion by cell,19_GO:0051179 localization,-3.9,26,8.7,21160,400,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-2.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0051047,positive regulation of secretion,19_GO:0051179 localization,-3.7,23,8.1,21160,452,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-2.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-MMU-8953897,Cellular responses to stimuli,,-3.5,19,7.3,21160,543,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-1.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0001501,skeletal system development,19_GO:0032502 developmental process,-3.5,19,7.3,21160,554,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-1.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-3.4,18,7.1,21160,581,6,3,50,20,14672|14682|14683,Gna11|Gnaq|Gnas,-1.8
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0048488,synaptic vesicle endocytosis,19_GO:0051179 localization,-7.7,3.6e+02,33,21160,58,3,3,1e+02,27,11771|11772|104015,Ap2a1|Ap2a2|Synj1,-5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0140238,presynaptic endocytosis,19_GO:0051179 localization,-7.6,3.3e+02,31,21160,64,3,3,1e+02,27,11771|11772|104015,Ap2a1|Ap2a2|Synj1,-5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0036465,synaptic vesicle recycling,19_GO:0051179 localization,-7.5,3.1e+02,30,21160,69,3,3,1e+02,27,11771|11772|104015,Ap2a1|Ap2a2|Synj1,-4.9
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0099504,synaptic vesicle cycle,19_GO:0051179 localization,-6.3,1.2e+02,19,21160,171,3,3,1e+02,27,11771|11772|104015,Ap2a1|Ap2a2|Synj1,-4.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0099003,vesicle-mediated transport in synapse,19_GO:0051179 localization,-6.1,1.1e+02,18,21160,196,3,3,1e+02,27,11771|11772|104015,Ap2a1|Ap2a2|Synj1,-3.9
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-4.9,42,11,21160,500,3,3,1e+02,27,11771|11772|104015,Ap2a1|Ap2a2|Synj1,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-4.5,31,9.5,21160,683,3,3,1e+02,27,11771|11772|104015,Ap2a1|Ap2a2|Synj1,-2.7
MyList_SUB4_MCODE_4,GO Biological Processes,19,GO:0019725,cellular homeostasis,19_GO:0042592 homeostatic process,-4.4,29,9.2,21160,732,3,3,1e+02,27,11964|108664|235380,Atp6v1a|Atp6v1h|Dmxl2,-2.6
